V4_2,Data_Marking,CV,calendar-years,time,admin-geography,geography,ashe-statistics,statistics,ashe-sex,sex,ashe-working-pattern,workingpattern,ashe-hours-and-earnings,hoursandearnings,ashe-workplace-or-residence,workplaceorresidence
20.36,,13.0,2016,2016,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
53570.0,,8.7,2016,2016,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
22.06,,5.9,2016,2016,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
47577.0,,7.2,2016,2016,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.19,,4.4,2016,2016,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24.69,,8.0,2016,2016,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35373.0,,11.0,2016,2016,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.21,,14.0,2017,2017,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34007.0,,6.3,2017,2017,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
,x,21.0,2017,2017,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41805.0,,14.0,2017,2017,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.76,,3.9,2017,2017,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
46775.0,,6.6,2017,2017,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.42,,9.1,2017,2017,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.75,,4.7,2017,2017,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35705.0,,5.5,2017,2017,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
20.53,,3.2,2017,2017,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.42,,4.3,2017,2017,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
42932.0,,4.9,2017,2017,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
41970.0,,6.0,2018,2018,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
32406.0,,5.5,2018,2018,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
38171.0,,4.4,2018,2018,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.74,,11.0,2018,2018,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.02,,4.0,2018,2018,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
19.51,,5.0,2018,2018,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38118.0,,8.8,2018,2018,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
50236.0,,6.3,2018,2018,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
46461.0,,5.2,2018,2018,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.78,,5.8,2018,2018,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.19,,3.5,2018,2018,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.9,,4.3,2018,2018,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
30186.0,,3.7,2016,2016,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
28772.0,,6.6,2016,2016,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30395.0,,8.3,2016,2016,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.14,,5.1,2016,2016,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.54,,4.4,2016,2016,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.48,,3.0,2016,2016,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.05,,3.5,2016,2016,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
41324.0,,6.9,2016,2016,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31189.0,,4.3,2016,2016,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.54,,5.4,2016,2016,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37959.0,,5.7,2016,2016,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.04,,6.2,2016,2016,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32087.0,,5.4,2017,2017,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.42,,3.5,2017,2017,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30000.0,,8.0,2017,2017,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
25566.0,,9.6,2017,2017,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
33482.0,,7.5,2017,2017,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.62,,5.3,2017,2017,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.26,,5.8,2017,2017,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.52,,4.5,2017,2017,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32093.0,,6.3,2017,2017,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.64,,3.9,2017,2017,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.19,,5.2,2017,2017,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
36186.0,,7.7,2017,2017,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32902.0,,9.3,2018,2018,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31514.0,,14.0,2018,2018,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
32300.0,,7.9,2018,2018,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.46,,5.2,2018,2018,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.28,,4.1,2018,2018,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.35,,3.2,2018,2018,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30374.0,,14.0,2018,2018,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34448.0,,13.0,2018,2018,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32698.0,,9.5,2018,2018,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.09,,4.6,2018,2018,E09000002,Barking and Dagenham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.58,,5.5,2018,2018,E09000002,Barking and Dagenham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.38,,3.8,2018,2018,E09000002,Barking and Dagenham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
22.31,,4.5,2016,2016,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
46362.0,,6.6,2016,2016,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
28.4,,2.8,2016,2016,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
40459.0,,8.4,2016,2016,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.15,,3.9,2016,2016,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
50846.0,,9.6,2016,2016,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.96,,3.2,2016,2016,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
31.54,,3.6,2016,2016,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
49501.0,,9.3,2016,2016,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
23.51,,4.1,2016,2016,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
64345.0,,6.3,2016,2016,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
73980.0,,8.4,2016,2016,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
51669.0,,6.1,2017,2017,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
40526.0,,6.1,2017,2017,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
89043.0,,9.5,2017,2017,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
25.37,,4.3,2017,2017,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
59077.0,,8.3,2017,2017,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
22.9,,3.2,2017,2017,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35.56,,3.9,2017,2017,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
52842.0,,7.4,2017,2017,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.37,,3.9,2017,2017,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
75103.0,,7.3,2017,2017,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31.52,,3.0,2017,2017,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
25.01,,3.8,2017,2017,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
45422.0,,8.1,2018,2018,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
59625.0,,10.0,2018,2018,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
53600.0,,7.2,2018,2018,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
22.03,,4.1,2018,2018,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
25.57,,4.5,2018,2018,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24.08,,3.2,2018,2018,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
56327.0,,8.8,2018,2018,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
78229.0,,7.4,2018,2018,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
69900.0,,5.9,2018,2018,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
33.61,,3.1,2018,2018,E09000030,Tower Hamlets,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
25.97,,3.4,2018,2018,E09000030,Tower Hamlets,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
30.63,,2.4,2018,2018,E09000030,Tower Hamlets,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
43080.0,,5.2,2016,2016,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.85,,2.9,2016,2016,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
39729.0,,4.4,2016,2016,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.04,,3.8,2016,2016,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.57,,3.9,2016,2016,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.83,,4.3,2016,2016,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32532.0,,7.5,2016,2016,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
35079.0,,7.4,2016,2016,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42695.0,,5.2,2016,2016,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38804.0,,4.5,2016,2016,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.29,,2.9,2016,2016,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.1,,3.9,2016,2016,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.78,,2.3,2017,2017,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34984.0,,3.0,2017,2017,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31815.0,,4.0,2017,2017,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.37,,3.2,2017,2017,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
41156.0,,4.5,2017,2017,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.34,,2.7,2017,2017,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.06,,3.5,2017,2017,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37383.0,,4.1,2017,2017,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
43997.0,,5.0,2017,2017,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
36247.0,,8.4,2017,2017,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.05,,3.2,2017,2017,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.06,,4.0,2017,2017,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32194.0,,5.5,2018,2018,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
37317.0,,5.6,2018,2018,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
35155.0,,4.0,2018,2018,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.88,,4.0,2018,2018,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.83,,3.3,2018,2018,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.45,,2.5,2018,2018,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34346.0,,5.5,2018,2018,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
43473.0,,7.2,2018,2018,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39573.0,,4.9,2018,2018,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.56,,3.9,2018,2018,E09000017,Hillingdon,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.46,,4.4,2018,2018,E09000017,Hillingdon,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.7,,3.1,2018,2018,E09000017,Hillingdon,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37370.0,,4.7,2016,2016,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.4,,3.5,2016,2016,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.97,,3.6,2016,2016,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
49843.0,,6.1,2016,2016,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31168.0,,5.5,2016,2016,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.28,,5.5,2016,2016,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
25.74,,5.2,2016,2016,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
60043.0,,8.7,2016,2016,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.8,,4.3,2016,2016,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35338.0,,4.9,2016,2016,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39599.0,,7.5,2016,2016,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.16,,3.7,2016,2016,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
52086.0,,6.6,2017,2017,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
26.28,,4.7,2017,2017,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.42,,3.3,2017,2017,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.82,,5.0,2017,2017,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.8,,5.1,2017,2017,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
42960.0,,7.4,2017,2017,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.26,,4.2,2017,2017,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
59831.0,,9.0,2017,2017,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
34354.0,,5.8,2017,2017,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.84,,3.6,2017,2017,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
30493.0,,6.6,2017,2017,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38186.0,,8.8,2017,2017,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
43505.0,,6.1,2018,2018,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
58299.0,,8.4,2018,2018,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
51652.0,,5.6,2018,2018,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.65,,3.8,2018,2018,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
26.21,,4.6,2018,2018,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.65,,3.2,2018,2018,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32453.0,,6.6,2018,2018,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
37955.0,,5.2,2018,2018,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35313.0,,4.2,2018,2018,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.56,,5.0,2018,2018,E09000006,Bromley,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.51,,5.4,2018,2018,E09000006,Bromley,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.6,,3.7,2018,2018,E09000006,Bromley,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.7,,2.9,2016,2016,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
42583.0,,3.3,2016,2016,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
41828.0,,5.6,2016,2016,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.41,,4.0,2016,2016,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
